An Independence from Europe,north-east,Mary Forbes,CATHERINE MARY FORBES BARTON,director,BROOMZ LIMITED,SC245973,gb,https://opencorporates.com/companies/gb/SC245973
An Independence from Europe,north-east,Mary Forbes,DORINDA MARY FORBES,secretary,DRUID & SAVAGE LIMITED,06488756,gb,https://opencorporates.com/companies/gb/06488756
An Independence from Europe,north-east,Mary Forbes,ELAINE WINIFRED MARY KNOBEL FORBES,secretary,MKF MANAGEMENT SERVICES LIMITED,04720997,gb,https://opencorporates.com/companies/gb/04720997
An Independence from Europe,north-east,Mary Forbes,ELIZABETH MARY FORBES,director,SANDRINGHAM MEWS (HAMPTON) MANAGEMENT LIMITED,04418912,gb,https://opencorporates.com/companies/gb/04418912
An Independence from Europe,north-east,Mary Forbes,ELIZABETH MARY FORBES,director,THE MOUNT PLEASANT CENTRE,06136043,gb,https://opencorporates.com/companies/gb/06136043
British National Party,north-east,Martin Joseph Vaughan,"","","","","",""
British National Party,north-east,Lady Dorothy MacBeth Brooke,"","","","","",""
British National Party,north-east,Peter Foreman,ALAN PETER FOREMAN,director,BONNER-REGIS MANUFACTURING LTD.,00510547,gb,https://opencorporates.com/companies/gb/00510547
British National Party,north-east,Peter Foreman,ALAN PETER FOREMAN,director,BONNER STUDS LIMITED,06004725,gb,https://opencorporates.com/companies/gb/06004725
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,director,ARK ANGEL INVESTMENTS LIMITED,07381440,gb,https://opencorporates.com/companies/gb/07381440
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,director,ARK ANGEL INVESTMENTS LIMITED,07381440,gb,https://opencorporates.com/companies/gb/07381440
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,director,ARK ANGEL ALPHA LIMITED,07377207,gb,https://opencorporates.com/companies/gb/07377207
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,director,ARK ANGEL ALPHA LIMITED,07377207,gb,https://opencorporates.com/companies/gb/07377207
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,director,12 KING'S GARDENS LIMITED,02106225,gb,https://opencorporates.com/companies/gb/02106225
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,director,CATLIN (WELLINGTON) UNDERWRITING AGENCIES LIMITED,01346606,gb,https://opencorporates.com/companies/gb/01346606
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,director,CATLIN RISK SOLUTIONS LIMITED,01722567,gb,https://opencorporates.com/companies/gb/01722567
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,director,ARK SYNDICATE MANAGEMENT LIMITED,05887810,gb,https://opencorporates.com/companies/gb/05887810
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,director,WELLINGTON PENSION TRUSTEE LIMITED,03298939,gb,https://opencorporates.com/companies/gb/03298939
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,director,CATLIN UNDERWRITING,02966836,gb,https://opencorporates.com/companies/gb/02966836
British National Party,north-east,Peter Foreman,DAVID PETER FOREMAN,llp member,NOMINA NO 507 LLP,OC340391,gb,https://opencorporates.com/companies/gb/OC340391
British National Party,north-east,Peter Foreman,JAMES PETER FOREMAN,director,OAKS TRUST,08286100,gb,https://opencorporates.com/companies/gb/08286100
British National Party,north-east,Peter Foreman,JAMES PETER FOREMAN,director,CLARENDON TRUST LIMITED,03546759,gb,https://opencorporates.com/companies/gb/03546759
British National Party,north-east,Peter Foreman,JAMES PETER FOREMAN,director,FRIENDS FIRST,04402061,gb,https://opencorporates.com/companies/gb/04402061
British National Party,north-east,Peter Foreman,JONATHAN PETER FOREMAN,director,LEICESTERSHIRE WASTE MINIMISATION ASSOCIATION,03569555,gb,https://opencorporates.com/companies/gb/03569555
British National Party,north-east,Peter Foreman,KEITH PETER FOREMAN,director,KPF LTD,03091635,gb,https://opencorporates.com/companies/gb/03091635
British National Party,north-east,Peter Foreman,KEITH PETER JOHN FOREMAN,secretary,NEPHRITE PROPERTIES LIMITED,02188677,gb,https://opencorporates.com/companies/gb/02188677
British National Party,north-east,Peter Foreman,PETER BARRY FOREMAN,secretary,FST CONSUMABLES LIMITED,01342012,gb,https://opencorporates.com/companies/gb/01342012
British National Party,north-east,Peter Foreman,PETER BARRY FOREMAN,director,FST CONSUMABLES LIMITED,01342012,gb,https://opencorporates.com/companies/gb/01342012
British National Party,north-east,Peter Foreman,PETER DAVID FOREMAN,director,LE GUIDE PUBLICATIONS (UK) LIMITED,02990067,gb,https://opencorporates.com/companies/gb/02990067
British National Party,north-east,Peter Foreman,PETER DAVID FOREMAN,director,EXPRO-DONETSK INTERNATIONAL COMPANY LIMITED,02673185,gb,https://opencorporates.com/companies/gb/02673185
British National Party,north-east,Peter Foreman,PETER DAVID FOREMAN,secretary,PIKEWISE LIMITED,02242203,gb,https://opencorporates.com/companies/gb/02242203
British National Party,north-east,Peter Foreman,PETER DAVID FOREMAN,director,PIKEWISE LIMITED,02242203,gb,https://opencorporates.com/companies/gb/02242203
British National Party,north-east,Peter Foreman,PETER DONALD FOREMAN,secretary,SCOTT LITHGOW HOLDINGS LIMITED,01360394,gb,https://opencorporates.com/companies/gb/01360394
British National Party,north-east,Peter Foreman,PETER DONALD FOREMAN,director,TRAFALGAR HOUSE ENGINEERING CONTRACTORS LIMITED,SC153092,gb,https://opencorporates.com/companies/gb/SC153092
British National Party,north-east,Peter Foreman,PETER DONALD FOREMAN,director,INVERLINK LIMITED,SC154883,gb,https://opencorporates.com/companies/gb/SC154883
British National Party,north-east,Peter Foreman,PETER DONALD FOREMAN,secretary,CLEVELAND FABRICATORS LIMITED,00231372,gb,https://opencorporates.com/companies/gb/00231372
British National Party,north-east,Peter Foreman,PETER DONALD FOREMAN,secretary,ROBERT STEVENSON LIMITED,00544656,gb,https://opencorporates.com/companies/gb/00544656
Conservative Party,north-east,Martin John Callanan,"","","","","",""
Conservative Party,north-east,Ben Houchen,"","","","","",""
Conservative Party,north-east,Andrew Lee,ANDREW ALAN LEE,secretary,OUTER HOUSE LIMITED,04565518,gb,https://opencorporates.com/companies/gb/04565518
Conservative Party,north-east,Andrew Lee,ANDREW ALAN LEE,director,OUTER HOUSE LIMITED,04565518,gb,https://opencorporates.com/companies/gb/04565518
Conservative Party,north-east,Andrew Lee,ANDREW ALAN LEE,director,FETTER ACQUISITIONS LIMITED,02774882,gb,https://opencorporates.com/companies/gb/02774882
Conservative Party,north-east,Andrew Lee,ANDREW ALAN LEE,secretary,UKAIS LIMITED,02613429,gb,https://opencorporates.com/companies/gb/02613429
Conservative Party,north-east,Andrew Lee,ANDREW ALAN LEE,director,UKAIS LIMITED,02613429,gb,https://opencorporates.com/companies/gb/02613429
Conservative Party,north-east,Andrew Lee,ANDREW ALAN LEE,director,INSURETECH SYSTEMS LIMITED,05791612,gb,https://opencorporates.com/companies/gb/05791612
Conservative Party,north-east,Andrew Lee,ANDREW ALAN LEE,secretary,ABLE BROKERS LIMITED,04665037,gb,https://opencorporates.com/companies/gb/04665037
Conservative Party,north-east,Andrew Lee,ANDREW ALAN LEE,director,ABLE BROKERS LIMITED,04665037,gb,https://opencorporates.com/companies/gb/04665037
Conservative Party,north-east,Andrew Lee,ANDREW ALEXANDER LEE,director,AVELING CLOSE RESIDENTS ASSOCIATION LIMITED,01873688,gb,https://opencorporates.com/companies/gb/01873688
Conservative Party,north-east,Andrew Lee,ANDREW ALEXANDER RICHNOR LEE,director,A V OPTICS LIMITED,05654119,gb,https://opencorporates.com/companies/gb/05654119
Conservative Party,north-east,Andrew Lee,ANDREW ANTHONY LEE,director,HEATH CARPENTRY LIMITED,04796223,gb,https://opencorporates.com/companies/gb/04796223
Conservative Party,north-east,Andrew Lee,ANDREW ANTHONY LEE,director,MKJ CONSTRUCTION LTD,06858066,gb,https://opencorporates.com/companies/gb/06858066
Conservative Party,north-east,Andrew Lee,ANDREW ANTHONY LEE,director,56 SYMINGTON ROAD (BRISTOL) MANAGEMENT COMPANY LIMITED,08735079,gb,https://opencorporates.com/companies/gb/08735079
Conservative Party,north-east,Andrew Lee,ANDREW ARTHUR WILLIAM LEE,secretary,FORTRESS ENGINEERING LIMITED,02622451,gb,https://opencorporates.com/companies/gb/02622451
Conservative Party,north-east,Andrew Lee,ANDREW ARTHUR WILLIAM LEE,director,FORTRESS ENGINEERING LIMITED,02622451,gb,https://opencorporates.com/companies/gb/02622451
Conservative Party,north-east,Andrew Lee,ANDREW ARTHUR WILLIAM LEE,secretary,LEE & PLUMPTON LIMITED,01201175,gb,https://opencorporates.com/companies/gb/01201175
Conservative Party,north-east,Andrew Lee,ANDREW ARTHUR WILLIAM LEE,director,LEE & PLUMPTON LIMITED,01201175,gb,https://opencorporates.com/companies/gb/01201175
Conservative Party,north-east,Andrew Lee,ANDREW BARRY LEE,director,MARCH GROUP LIMITED,04849910,gb,https://opencorporates.com/companies/gb/04849910
Conservative Party,north-east,Andrew Lee,ANDREW BARRY LEE,director,STANHOPE PENSION TRUST LIMITED,01049236,gb,https://opencorporates.com/companies/gb/01049236
Conservative Party,north-east,Andrew Lee,ANDREW BARRY LEE,director,PIVOTAL THINKING LIMITED,04966316,gb,https://opencorporates.com/companies/gb/04966316
Conservative Party,north-east,Andrew Lee,ANDREW BARRY LEE,director,INTERMEZZOHR LIMITED,07975168,gb,https://opencorporates.com/companies/gb/07975168
Conservative Party,north-east,Andrew Lee,ANDREW BARRY LEE,director,BAE SYSTEMS ASTUTE CLASS LIMITED,00736591,gb,https://opencorporates.com/companies/gb/00736591
Conservative Party,north-east,Andrew Lee,ANDREW BRIAN LEE,secretary,SALON @ NO. 11 LIMITED,05714554,gb,https://opencorporates.com/companies/gb/05714554
Conservative Party,north-east,Andrew Lee,ANDREW BRIAN LEE,director,OUTDOOR EXPOSURE LIMITED,08419063,gb,https://opencorporates.com/companies/gb/08419063
Conservative Party,north-east,Andrew Lee,ANDREW BRIAN LEE,secretary,FLAME N GRATE (NORTHERN) LIMITED,04760391,gb,https://opencorporates.com/companies/gb/04760391
Conservative Party,north-east,Andrew Lee,ANDREW BRIAN LEE,secretary,CWE (N.E.) LIMITED,06267293,gb,https://opencorporates.com/companies/gb/06267293
Conservative Party,north-east,Andrew Lee,ANDREW BRIAN LEE,secretary,ROSEMOUNT SCUFFS 'N' STUFF LIMITED,05678618,gb,https://opencorporates.com/companies/gb/05678618
Conservative Party,north-east,Andrew Lee,ANDREW BRIAN LEE,secretary,HARDY'S FUNERAL SERVICE LIMITED,06581774,gb,https://opencorporates.com/companies/gb/06581774
Conservative Party,north-east,Andrew Lee,ANDREW BRIAN LEE,director,ESCOMB ENTERPRISES LIMITED,04583093,gb,https://opencorporates.com/companies/gb/04583093
Conservative Party,north-east,Andrew Lee,ANDREW BRIAN LEE,secretary,THREE LANE ENDS LIMITED,06581885,gb,https://opencorporates.com/companies/gb/06581885
English Democrats,north-east,Kevin Riddiough,"","","","","",""
English Democrats,north-east,Sam Kelly,SAM KELLY,director,FILETRAN LIMITED,02378867,gb,https://opencorporates.com/companies/gb/02378867
English Democrats,north-east,Sam Kelly,SAM KELLY,director,DOOR SECURITY SYSTEMS PLC,01941476,gb,https://opencorporates.com/companies/gb/01941476
English Democrats,north-east,Sam Kelly,SAM KELLY,director,TEQNOV LIMITED,08368240,gb,https://opencorporates.com/companies/gb/08368240
English Democrats,north-east,Sam Kelly,SAM KELLY,director,DEAD CERT RACING LIMITED,06904230,gb,https://opencorporates.com/companies/gb/06904230
English Democrats,north-east,Sam Kelly,SAM KELLY,director,G-SOUNDS LTD,05841131,gb,https://opencorporates.com/companies/gb/05841131
English Democrats,north-east,John Lewis,ADAM JOHN LEWIS,director,A.J'S COMPUTER SERVICES LTD.,03708120,gb,https://opencorporates.com/companies/gb/03708120
English Democrats,north-east,John Lewis,ADAM JOHN LEWIS,director,THE MOORINGS MANAGEMENT COMPANY (SALTASH) LIMITED,06821209,gb,https://opencorporates.com/companies/gb/06821209
English Democrats,north-east,John Lewis,ADAM JOHN LEWIS,secretary,JAMESON HOMES LIMITED,06042226,gb,https://opencorporates.com/companies/gb/06042226
English Democrats,north-east,John Lewis,ADAM JOHN LEWIS,director,JAMESON HOMES LIMITED,06042226,gb,https://opencorporates.com/companies/gb/06042226
English Democrats,north-east,John Lewis,ADAM JOHN LEWIS,director,LEWCO LTD.,03566420,gb,https://opencorporates.com/companies/gb/03566420
English Democrats,north-east,John Lewis,ADAM JOHN LEWIS,secretary,ALLURE FASHIONS LIMITED,04860328,gb,https://opencorporates.com/companies/gb/04860328
English Democrats,north-east,John Lewis,ADAM JOHN LEWIS,director,ALLURE FASHIONS LIMITED,04860328,gb,https://opencorporates.com/companies/gb/04860328
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,TEESSIDE BUSINESS ADVISERS LIMITED,02841828,gb,https://opencorporates.com/companies/gb/02841828
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,RS HEALTH LIMITED,02831103,gb,https://opencorporates.com/companies/gb/02831103
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,CELEBRITY SMILE LIMITED,06314314,gb,https://opencorporates.com/companies/gb/06314314
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,BAKER (CREWE) LIMITED,03051046,gb,https://opencorporates.com/companies/gb/03051046
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,DIGGA TECH LTD,06981052,gb,https://opencorporates.com/companies/gb/06981052
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,SANDERS THOMAS LIMITED,03621804,gb,https://opencorporates.com/companies/gb/03621804
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,TEAPOT CREATIVE LIMITED,07945108,gb,https://opencorporates.com/companies/gb/07945108
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,DEFIBRILLATOR FINDER LIMITED,08168862,gb,https://opencorporates.com/companies/gb/08168862
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,DERWENTSIDE ENTERPRISE AGENCY C.I.C,01674373,gb,https://opencorporates.com/companies/gb/01674373
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,YOUR LOCAL ADVANTAGE LTD,08401276,gb,https://opencorporates.com/companies/gb/08401276
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,secretary,FIRE WITHOUT SMOKE SOFTWARE LIMITED,04522608,gb,https://opencorporates.com/companies/gb/04522608
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,FIRE WITHOUT SMOKE SOFTWARE LIMITED,04522608,gb,https://opencorporates.com/companies/gb/04522608
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,CONV-EX ADVISORS LIMITED,08075698,gb,https://opencorporates.com/companies/gb/08075698
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,secretary,CELEBRITY SMILE LIMITED,06314314,gb,https://opencorporates.com/companies/gb/06314314
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,secretary,RS HEALTH LIMITED,02831103,gb,https://opencorporates.com/companies/gb/02831103
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,FINANCE FOR LONDON LIMITED,04345641,gb,https://opencorporates.com/companies/gb/04345641
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,BUSINESS FINANCE FOR LONDON LIMITED,04345643,gb,https://opencorporates.com/companies/gb/04345643
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,secretary,RUB SCRIBBLE & SCRATCH  LIMITED,02168895,gb,https://opencorporates.com/companies/gb/02168895
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,ADRIAN LEWIS LIMITED,06313985,gb,https://opencorporates.com/companies/gb/06313985
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,THE LAW CORPORATION (TLC) LIMITED,05393825,gb,https://opencorporates.com/companies/gb/05393825
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,AGILE TESTER LIMITED,06340296,gb,https://opencorporates.com/companies/gb/06340296
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,secretary,MASTERCARD GLOBAL KEY CENTRE LIMITED,03603992,gb,https://opencorporates.com/companies/gb/03603992
English Democrats,north-east,John Lewis,ADRIAN JOHN LEWIS,director,LOVELY NOSH LIMITED,08497673,gb,https://opencorporates.com/companies/gb/08497673
Green Party,north-east,Shirley Florence Ford,"","","","","",""
Green Party,north-east,Alison Juliette Whalley,ALISON JULIETTE WHALLEY,director,NEWCASTLE LAW CENTRE LIMITED,01653936,gb,https://opencorporates.com/companies/gb/01653936
Green Party,north-east,Caroline Leigh Robinson,"","","","","",""
Labour Party,north-east,Jude Kirton-Darling,"","","","","",""
Labour Party,north-east,Paul Brannen,KEVIN PAUL BRANNEN,director,SAMWAYS SCAFFOLDING SERVICES LIMITED,02724062,gb,https://opencorporates.com/companies/gb/02724062
Labour Party,north-east,Paul Brannen,PAUL BRANNEN,director,LOW ENERGY HOMES LIMITED,05126374,gb,https://opencorporates.com/companies/gb/05126374
Labour Party,north-east,Paul Brannen,PAUL BRANNEN,secretary,LOW ENERGY HOMES LIMITED,05126374,gb,https://opencorporates.com/companies/gb/05126374
Labour Party,north-east,Paul Brannen,PAUL BRANNEN,director,TRADE JUSTICE MOVEMENT,04712743,gb,https://opencorporates.com/companies/gb/04712743
Labour Party,north-east,Paul Brannen,PAUL BRANNEN,director,THE CLIMATE MOVEMENT,05451207,gb,https://opencorporates.com/companies/gb/05451207
Labour Party,north-east,Paul Brannen,PAUL BRANNEN,director,BRANNEN LIMITED,05541183,gb,https://opencorporates.com/companies/gb/05541183
Labour Party,north-east,Paul Brannen,PAUL BRANNEN,director,FRIENDS OF SUNDERLAND MINSTER,04721661,gb,https://opencorporates.com/companies/gb/04721661
Labour Party,north-east,Jayne Shotton,"","","","","",""
Liberal Democrats,north-east,Angelika Dorothea Schneider,"","","","","",""
Liberal Democrats,north-east,Owen Leighton Temple,OWEN LEIGHTON TEMPLE,director,ELDON FINANCIAL PLANNING LIMITED,04561871,gb,https://opencorporates.com/companies/gb/04561871
Liberal Democrats,north-east,Christian Maurice Vassie,"","","","","",""
UK Independence Party (UKIP),north-east,Jonathan William Arnott,JONATHAN WILLIAM ARNOTT,director,HOLLY TREES APARTMENTS LIMITED,07950205,gb,https://opencorporates.com/companies/gb/07950205
UK Independence Party (UKIP),north-east,Jonathan William Arnott,JONATHAN WILLIAM ARNOTT,secretary,HOLLY TREES APARTMENTS LIMITED,07950205,gb,https://opencorporates.com/companies/gb/07950205
UK Independence Party (UKIP),north-east,Richard Peter Elvin,PETER RICHARD ELVIN,director,P.R. ELVIN ENGINEERING LIMITED,04613923,gb,https://opencorporates.com/companies/gb/04613923
UK Independence Party (UKIP),north-east,Richard Peter Elvin,RICHARD PETER ELVIN,secretary,UNITMONEY LIMITED,02177092,gb,https://opencorporates.com/companies/gb/02177092
UK Independence Party (UKIP),north-east,Richard Peter Elvin,RICHARD PETER ELVIN,secretary,MASTERLARGE LIMITED,02644248,gb,https://opencorporates.com/companies/gb/02644248
UK Independence Party (UKIP),north-east,Richard Peter Elvin,RICHARD PETER ELVIN,director,VOYAGER MARKETING U.K. LIMITED,02953925,gb,https://opencorporates.com/companies/gb/02953925
UK Independence Party (UKIP),north-east,Richard Peter Elvin,RICHARD PETER ELVIN,director,SUNBEAM LEISURE LTD,03215476,gb,https://opencorporates.com/companies/gb/03215476
UK Independence Party (UKIP),north-east,Richard Peter Elvin,RICHARD PETER ELVIN,director,NAVENBY HOMES LIMITED,02694910,gb,https://opencorporates.com/companies/gb/02694910
UK Independence Party (UKIP),north-east,Richard Peter Elvin,RICHARD PETER ELVIN,director,CALLBETTER LIMITED,02176914,gb,https://opencorporates.com/companies/gb/02176914
UK Independence Party (UKIP),north-east,Richard Peter Elvin,RICHARD PETER ELVIN,director,FIRSTALL LIMITED,02546924,gb,https://opencorporates.com/companies/gb/02546924
UK Independence Party (UKIP),north-east,Richard Peter Elvin,RICHARD PETER ELVIN,director,GLOBAL VOYAGER LTD,07306737,gb,https://opencorporates.com/companies/gb/07306737
UK Independence Party (UKIP),north-east,Richard Peter Elvin,RICHARD PETER ELVIN,director,HETTON ESTATES LTD,07330876,gb,https://opencorporates.com/companies/gb/07330876
UK Independence Party (UKIP),north-east,Phillip Broughton,DAVID PHILLIP BROUGHTON,director,CAMPERITE LEISURE LIMITED,05164192,gb,https://opencorporates.com/companies/gb/05164192
UK Independence Party (UKIP),north-east,Phillip Broughton,DAVID PHILLIP BROUGHTON,director,COLCHESTER GUN CLUB LTD,06449751,gb,https://opencorporates.com/companies/gb/06449751
UK Independence Party (UKIP),north-east,Phillip Broughton,KEITH PHILLIP BROUGHTON,secretary,KEITH BROUGHTON LIMITED,01451056,gb,https://opencorporates.com/companies/gb/01451056
UK Independence Party (UKIP),north-east,Phillip Broughton,PHILLIP BROUGHTON,secretary,FLORIS MERCHANDISE LIMITED,01417183,gb,https://opencorporates.com/companies/gb/01417183
UK Independence Party (UKIP),north-east,Phillip Broughton,PHILLIP BROUGHTON,director,GLENOIT (UK) LIMITED,03044108,gb,https://opencorporates.com/companies/gb/03044108
UK Independence Party (UKIP),north-east,Phillip Broughton,PHILLIP BROUGHTON,secretary,GLENOIT (UK) LIMITED,03044108,gb,https://opencorporates.com/companies/gb/03044108
UK Independence Party (UKIP),north-east,Phillip Broughton,PHILLIP BROUGHTON,secretary,ISTRAD LIMITED,02131731,gb,https://opencorporates.com/companies/gb/02131731
UK Independence Party (UKIP),north-east,Phillip Broughton,PHILLIP BROUGHTON,director,ISTRAD LIMITED,02131731,gb,https://opencorporates.com/companies/gb/02131731
UK Independence Party (UKIP),north-east,Phillip Broughton,PHILLIP BROUGHTON,secretary,STEPMAN LIMITED,02127869,gb,https://opencorporates.com/companies/gb/02127869
UK Independence Party (UKIP),north-east,Phillip Broughton,PHILLIP BROUGHTON,director,STEPMAN LIMITED,02127869,gb,https://opencorporates.com/companies/gb/02127869
UK Independence Party (UKIP),north-east,Phillip Broughton,PHILLIP ROBERT BROUGHTON,director,THE RISE TRUST,05662408,gb,https://opencorporates.com/companies/gb/05662408
