British National Party,yorkshire-humber,Adam Walker,ADAM ALEXANDER WALKER OLIVE,director,BONDBACK HOLDINGS LIMITED,06566140,gb,https://opencorporates.com/companies/gb/06566140
British National Party,yorkshire-humber,Adam Walker,ADAM ALON WALKER,director,MAUNA KEA LIMITED,06599336,gb,https://opencorporates.com/companies/gb/06599336
British National Party,yorkshire-humber,Adam Walker,ADAM CHARLES WALKER,director,GARAGE2GO LIMITED,05184391,gb,https://opencorporates.com/companies/gb/05184391
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,MRC REPORTING SERVICES LIMITED,02017259,gb,https://opencorporates.com/companies/gb/02017259
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,BIOS SCIENTIFIC PUBLISHERS LIMITED,02332538,gb,https://opencorporates.com/companies/gb/02332538
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,MALLERMAN SUMMERFIELD GROUP LIMITED,01233009,gb,https://opencorporates.com/companies/gb/01233009
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,TRIANGLE JOURNALS LTD.,02475829,gb,https://opencorporates.com/companies/gb/02475829
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,REGULATORY AFFAIRS JOURNALS LIMITED,02472431,gb,https://opencorporates.com/companies/gb/02472431
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,SCANDINAVIAN UNIVERSITY PRESS (UK) LIMITED,02204671,gb,https://opencorporates.com/companies/gb/02204671
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,DAVID FULTON (PUBLISHERS) LIMITED,02086473,gb,https://opencorporates.com/companies/gb/02086473
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,BRIAN TRODD PUBLISHING HOUSE LIMITED,02086849,gb,https://opencorporates.com/companies/gb/02086849
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,IBC LEGAL STUDIES AND SERVICES LIMITED,02294666,gb,https://opencorporates.com/companies/gb/02294666
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,COMPUTERWIRE LIMITED,05638573,gb,https://opencorporates.com/companies/gb/05638573
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,AGROUP LIMITED,00623712,gb,https://opencorporates.com/companies/gb/00623712
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,IBC (TWO) LIMITED,00632618,gb,https://opencorporates.com/companies/gb/00632618
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,NATIONAL EXPRESS INVESTMENTS LIMITED,03141680,gb,https://opencorporates.com/companies/gb/03141680
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,EVANDALE HOLDINGS LIMITED,03308377,gb,https://opencorporates.com/companies/gb/03308377
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,ECUSTOMERSERVICEWORLD.COM LIMITED,04100404,gb,https://opencorporates.com/companies/gb/04100404
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,RESEARCH FOR LIBRARIES LIMITED,05082036,gb,https://opencorporates.com/companies/gb/05082036
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,PRAXTON LIMITED,03278136,gb,https://opencorporates.com/companies/gb/03278136
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,WALKING WILLIAM LTD,06217506,gb,https://opencorporates.com/companies/gb/06217506
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,CORDIAL EVENTS LIMITED,03697550,gb,https://opencorporates.com/companies/gb/03697550
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,BARHAM PHOTOGRAPHIC LIMITED,00049753,gb,https://opencorporates.com/companies/gb/00049753
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,IBC GLOBAL CONFERENCES LIMITED,03512415,gb,https://opencorporates.com/companies/gb/03512415
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,EUROPA PUBLICATIONS LIMITED,00230964,gb,https://opencorporates.com/companies/gb/00230964
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,LIBRAPHARM LIMITED,02657815,gb,https://opencorporates.com/companies/gb/02657815
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,IBC ASIA (CONFERENCES) LIMITED,02551737,gb,https://opencorporates.com/companies/gb/02551737
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,UCL PRESS LIMITED,02615294,gb,https://opencorporates.com/companies/gb/02615294
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,ASHLEY PUBLICATIONS LTD.,02883999,gb,https://opencorporates.com/companies/gb/02883999
British National Party,yorkshire-humber,Adam Walker,ADAM CHRISTOPHER WALKER,director,SUPABUS LIMITED,00512837,gb,https://opencorporates.com/companies/gb/00512837
British National Party,yorkshire-humber,Daniel Paul Cooke,"","","","","",""
British National Party,yorkshire-humber,Joanne Brown,BROWN JOANNE,llp designated member,RJB INVESTMENTS LLP,OC346330,gb,https://opencorporates.com/companies/gb/OC346330
British National Party,yorkshire-humber,Joanne Brown,CARLA JOANNE BROWN,director,MB NOMINEES LIMITED,03765732,gb,https://opencorporates.com/companies/gb/03765732
British National Party,yorkshire-humber,Joanne Brown,CARLA JOANNE BROWN,director,MB SECRETARIES LIMITED,04813248,gb,https://opencorporates.com/companies/gb/04813248
British National Party,yorkshire-humber,Joanne Brown,CAROLE JOANNE BROWN,secretary,AJB SOFTWARE LIMITED,02851930,gb,https://opencorporates.com/companies/gb/02851930
British National Party,yorkshire-humber,Joanne Brown,CAROLE JOANNE BROWN,director,AJB SOFTWARE LIMITED,02851930,gb,https://opencorporates.com/companies/gb/02851930
British National Party,yorkshire-humber,Joanne Brown,CHRISTINE JOANNE BROWN,secretary,CH1C LIMITED,05421837,gb,https://opencorporates.com/companies/gb/05421837
British National Party,yorkshire-humber,Joanne Brown,CHRISTINE JOANNE BROWN,director,CJB DC & CAD SERVICES LTD,08216845,gb,https://opencorporates.com/companies/gb/08216845
British National Party,yorkshire-humber,Joanne Brown,CHRISTINE JOANNE BROWN,secretary,R.D. ASKEW CONSTRUCTION LTD,03662475,gb,https://opencorporates.com/companies/gb/03662475
British National Party,yorkshire-humber,Joanne Brown,CHRISTINE JOANNE BROWN,secretary,ALLFIELD MANAGEMENT (SCARBOROUGH) LIMITED,04649220,gb,https://opencorporates.com/companies/gb/04649220
British National Party,yorkshire-humber,Joanne Brown,CLAIRE JOANNE BROWN,director,BLOOMSBURY OUTSOURCING LIMITED,08225443,gb,https://opencorporates.com/companies/gb/08225443
British National Party,yorkshire-humber,Joanne Brown,CLAIRE JOANNE BROWN,director,SOUTH EAST LONDON CHAMBER OF COMMERCE,05286810,gb,https://opencorporates.com/companies/gb/05286810
British National Party,yorkshire-humber,Joanne Brown,CLAIRE JOANNE BROWN,secretary,FAT RASCAL PRODUCTIONS LTD,04745388,gb,https://opencorporates.com/companies/gb/04745388
British National Party,yorkshire-humber,Joanne Brown,CLARE JOANNE BROWN,director,NOTTINGHAM WRITERS' STUDIO LIMITED,06761348,gb,https://opencorporates.com/companies/gb/06761348
British National Party,yorkshire-humber,Joanne Brown,CLARE JOANNE BROWN,director,CREATION MYTHS LTD,08394435,gb,https://opencorporates.com/companies/gb/08394435
British National Party,yorkshire-humber,Joanne Brown,CLARE JOANNE BROWN,secretary,POETRY BOOK SOCIETY LIMITED(THE),00527070,gb,https://opencorporates.com/companies/gb/00527070
British National Party,yorkshire-humber,Joanne Brown,CLARE JOANNE BROWN,director,THE POETRY SCHOOL,03434849,gb,https://opencorporates.com/companies/gb/03434849
British National Party,yorkshire-humber,Joanne Brown,EMMA JOANNE BROWN,director,WASPS (WHYTELEAFE) LTD,08491798,gb,https://opencorporates.com/companies/gb/08491798
British National Party,yorkshire-humber,Joanne Brown,HELOISE JOANNE BROWN,director,RAW NERVE BOOKS LIMITED,03799700,gb,https://opencorporates.com/companies/gb/03799700
British National Party,yorkshire-humber,Joanne Brown,JOANNE ALBERTTNA MARIA BROWN,director,BRIDPORT MACKINTOSH LIMITED,03263432,gb,https://opencorporates.com/companies/gb/03263432
British National Party,yorkshire-humber,Joanne Brown,JOANNE ALICE BROWN,director,JON ELSOM COPYWRITING LIMITED,07397138,gb,https://opencorporates.com/companies/gb/07397138
British National Party,yorkshire-humber,Joanne Brown,JOANNE ALISON BROWN,director,FITZPATRICK PROPERTY INVESTMENTS LIMITED,02344754,gb,https://opencorporates.com/companies/gb/02344754
British National Party,yorkshire-humber,Joanne Brown,JOANNE ALISON BROWN,director,HOMER TEXTILES LIMITED,00699455,gb,https://opencorporates.com/companies/gb/00699455
British National Party,yorkshire-humber,Joanne Brown,JOANNE ALISON BROWN,director,TANWORTH PROPERTY DEVELOPMENTS LIMITED,03032472,gb,https://opencorporates.com/companies/gb/03032472
British National Party,yorkshire-humber,Joanne Brown,JOANNE ALISON BROWN,secretary,HOMER TEXTILES LIMITED,00699455,gb,https://opencorporates.com/companies/gb/00699455
British National Party,yorkshire-humber,Joanne Brown,JOANNE ALISON BROWN,secretary,ARDEN HOMES LIMITED,05539042,gb,https://opencorporates.com/companies/gb/05539042
British National Party,yorkshire-humber,Joanne Brown,JOANNE BROWN,director,PETER BROWN MOTORSPORTS LIMITED,02030466,gb,https://opencorporates.com/companies/gb/02030466
British National Party,yorkshire-humber,Joanne Brown,JOANNE BROWN,director,HARPENDEN FINANCIAL CONSULTANTS LIMITED,04428955,gb,https://opencorporates.com/companies/gb/04428955
British National Party,yorkshire-humber,Joanne Brown,JOANNE BROWN,secretary,CROOKHAM ALARMS LIMITED,05287308,gb,https://opencorporates.com/companies/gb/05287308
British National Party,yorkshire-humber,Joanne Brown,JOANNE BROWN,secretary,TULIP CONSTRUCTION LIMITED,02853656,gb,https://opencorporates.com/companies/gb/02853656
British National Party,yorkshire-humber,Joanne Brown,JOANNE BROWN,secretary,COFFEE MAID LIMITED,03122508,gb,https://opencorporates.com/companies/gb/03122508
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,PAS2 LIMITED,03909069,gb,https://opencorporates.com/companies/gb/03909069
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,KIMBERLY GROUP LIMITED,06157988,gb,https://opencorporates.com/companies/gb/06157988
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,HAMSARD 3246 LIMITED,07612649,gb,https://opencorporates.com/companies/gb/07612649
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,AESICA PHARMACEUTICALS LIMITED,05188033,gb,https://opencorporates.com/companies/gb/05188033
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,ROYSTON POWER GENERATION LIMITED,06353159,gb,https://opencorporates.com/companies/gb/06353159
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,UP GLOBAL SOURCING TRUSTEES LIMITED,06411760,gb,https://opencorporates.com/companies/gb/06411760
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,TRUSTMARQUE GROUP LIMITED,05671829,gb,https://opencorporates.com/companies/gb/05671829
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,HALIFAX FAN LIMITED,02960571,gb,https://opencorporates.com/companies/gb/02960571
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,OSBORN STEEL LIMITED,04179403,gb,https://opencorporates.com/companies/gb/04179403
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,KIDSUNLIMITED GROUP LIMITED,06481383,gb,https://opencorporates.com/companies/gb/06481383
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,BURMATEX LIMITED,00596538,gb,https://opencorporates.com/companies/gb/00596538
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,MCCALLS SP LIMITED,03291921,gb,https://opencorporates.com/companies/gb/03291921
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,MB AEROSPACE HOLDINGS LIMITED,06039617,gb,https://opencorporates.com/companies/gb/06039617
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,NVM PRIVATE EQUITY LIMITED,02201762,gb,https://opencorporates.com/companies/gb/02201762
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,KIDS CORPORATE TRUSTEES LIMITED,06880315,gb,https://opencorporates.com/companies/gb/06880315
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,SIRDAR SPINNING LIMITED,03975238,gb,https://opencorporates.com/companies/gb/03975238
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,KIMBERLY HOLDINGS LIMITED,05980135,gb,https://opencorporates.com/companies/gb/05980135
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,RCL INDUSTRIES LIMITED,03141566,gb,https://opencorporates.com/companies/gb/03141566
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,ROBERTS PIPELINE MACHINING LIMITED,SC170383,gb,https://opencorporates.com/companies/gb/SC170383
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,ENSCO 641 LIMITED,06457812,gb,https://opencorporates.com/companies/gb/06457812
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,RYALUX CARPETS LIMITED,00988948,gb,https://opencorporates.com/companies/gb/00988948
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,PAS1 LIMITED,05687617,gb,https://opencorporates.com/companies/gb/05687617
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,ROYSTON ENGINEERING GROUP LIMITED,02908945,gb,https://opencorporates.com/companies/gb/02908945
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,ROYSTON ENGINEERING GROUP LIMITED,02908945,gb,https://opencorporates.com/companies/gb/02908945
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,T D TRAVEL (HOLDINGS) LIMITED,07951181,gb,https://opencorporates.com/companies/gb/07951181
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,ICB BRANDS HOLDINGS LIMITED,06303241,gb,https://opencorporates.com/companies/gb/06303241
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,BRAUER TECHNOLOGIES LIMITED,03141936,gb,https://opencorporates.com/companies/gb/03141936
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,BES PROPERTY COMPLIANCE LIMITED,06623880,gb,https://opencorporates.com/companies/gb/06623880
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,UP GLOBAL SOURCING HOLDINGS LIMITED,05432142,gb,https://opencorporates.com/companies/gb/05432142
British National Party,yorkshire-humber,Steven Richard Harrison,STEVEN RICHARD HARRISON,director,ROYSTON LIMITED,01384241,gb,https://opencorporates.com/companies/gb/01384241
British National Party,yorkshire-humber,Stuart Henshaw,JOHN STUART HENSHAW,secretary,HENSHAW BROS. (MANSFIELD) LIMITED,01317747,gb,https://opencorporates.com/companies/gb/01317747
British National Party,yorkshire-humber,Stuart Henshaw,JOHN STUART HENSHAW,director,HENSHAW BROS. (MANSFIELD) LIMITED,01317747,gb,https://opencorporates.com/companies/gb/01317747
British National Party,yorkshire-humber,Stuart Henshaw,JOHN STUART HENSHAW,director,F.A. HENSHAW (PROPERTIES) LIMITED,00828333,gb,https://opencorporates.com/companies/gb/00828333
British National Party,yorkshire-humber,Stuart Henshaw,JOHN STUART HENSHAW,director,HENSHAW PROPERTIES LIMITED,05515505,gb,https://opencorporates.com/companies/gb/05515505
British National Party,yorkshire-humber,Stuart Henshaw,JOHN STUART HENSHAW,director,HENSHAW FURNISHERS PROPERTIES LIMITED,05515530,gb,https://opencorporates.com/companies/gb/05515530
British National Party,yorkshire-humber,Stuart Henshaw,JOHN STUART HENSHAW,secretary,BENNY CABINETS LIMITED,06668807,gb,https://opencorporates.com/companies/gb/06668807
British National Party,yorkshire-humber,Stuart Henshaw,JOHN STUART HENSHAW,director,BENNY CABINETS LIMITED,06668807,gb,https://opencorporates.com/companies/gb/06668807
British National Party,yorkshire-humber,Stuart Henshaw,JOHN STUART HENSHAW,director,REDBERRY INTERIORS LIMITED,08014486,gb,https://opencorporates.com/companies/gb/08014486
British National Party,yorkshire-humber,Stuart Henshaw,JOHN STUART HENSHAW,secretary,AFFORDABLE INTERIORS LIMITED,05735660,gb,https://opencorporates.com/companies/gb/05735660
British National Party,yorkshire-humber,Stuart Henshaw,STUART ANTHONY HENSHAW,director,HENSHAW BROTHERS LIMITED,07748722,gb,https://opencorporates.com/companies/gb/07748722
British National Party,yorkshire-humber,Stuart Henshaw,STUART HENSHAW,director,SOLLVE LEISURE CONSULTANTS LIMITED,03919508,gb,https://opencorporates.com/companies/gb/03919508
British National Party,yorkshire-humber,Stuart Henshaw,STUART HENSHAW,secretary,SOLL (SOUTH OXFORDSHIRE),03656340,gb,https://opencorporates.com/companies/gb/03656340
British National Party,yorkshire-humber,Stuart Henshaw,STUART JOHN HENSHAW,director,ASTONBROOK DEVELOPMENTS LIMITED,06013662,gb,https://opencorporates.com/companies/gb/06013662
British National Party,yorkshire-humber,Stuart Henshaw,STUART MICHAEL HENSHAW,secretary,DXE TELECOM UK LIMITED,05122085,gb,https://opencorporates.com/companies/gb/05122085
British National Party,yorkshire-humber,Stuart Henshaw,STUART MICHAEL HENSHAW,secretary,POTS ARE US LIMITED,05180773,gb,https://opencorporates.com/companies/gb/05180773
British National Party,yorkshire-humber,Stuart Henshaw,STUART NIGEL HENSHAW,secretary,PILOT ENVIRONMENTAL CONSULTING LIMITED,06467147,gb,https://opencorporates.com/companies/gb/06467147
British National Party,yorkshire-humber,Stuart Henshaw,STUART NIGEL HENSHAW,secretary,YORBIT LTD,06467153,gb,https://opencorporates.com/companies/gb/06467153
British National Party,yorkshire-humber,Stuart Henshaw,STUART NIGEL HENSHAW,director,YORBIT LTD,06467153,gb,https://opencorporates.com/companies/gb/06467153
British National Party,yorkshire-humber,Stuart Henshaw,STUART NIGEL HENSHAW,director,SHARPEND SOLUTIONS LIMITED,05094969,gb,https://opencorporates.com/companies/gb/05094969
British National Party,yorkshire-humber,Stuart Henshaw,STUART NIGEL HENSHAW,director,PILOT ENVIRONMENTAL CONSULTING LIMITED,06467147,gb,https://opencorporates.com/companies/gb/06467147
Conservative Party,yorkshire-humber,Timothy John Robert Kirkhope,TIMOTHY JOHN ROBERT KIRKHOPE,director,BLADECOBRA LIMITED,03471578,gb,https://opencorporates.com/companies/gb/03471578
Conservative Party,yorkshire-humber,Timothy John Robert Kirkhope,TIMOTHY JOHN ROBERT KIRKHOPE,director,SEMBCORP BOURNEMOUTH WATER LIMITED,02924312,gb,https://opencorporates.com/companies/gb/02924312
Conservative Party,yorkshire-humber,Timothy John Robert Kirkhope,TIMOTHY JOHN ROBERT KIRKHOPE,director,SEMBCORP UTILITIES (BOURNEMOUTH) LIMITED,06532827,gb,https://opencorporates.com/companies/gb/06532827
Conservative Party,yorkshire-humber,Timothy John Robert Kirkhope,TIMOTHY JOHN ROBERT KIRKHOPE,director,SEMBCORP BOURNEMOUTH WATER INVESTMENTS LIMITED,05321147,gb,https://opencorporates.com/companies/gb/05321147
Conservative Party,yorkshire-humber,Alex Story,"","","","","",""
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,secretary,PURE BLISS LIMITED,02748414,gb,https://opencorporates.com/companies/gb/02748414
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,PURE BLISS LIMITED,02748414,gb,https://opencorporates.com/companies/gb/02748414
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,secretary,HARKIN + BARKER LIMITED,02669406,gb,https://opencorporates.com/companies/gb/02669406
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,HARKIN + BARKER LIMITED,02669406,gb,https://opencorporates.com/companies/gb/02669406
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,secretary,MIPRO CONTROLS LIMITED,02854993,gb,https://opencorporates.com/companies/gb/02854993
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,MIPRO LIMITED,01325447,gb,https://opencorporates.com/companies/gb/01325447
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,J P OFFICE FURNITURE LIMITED,04733867,gb,https://opencorporates.com/companies/gb/04733867
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,BIOMASS ENERGY SOLUTIONS LIMITED,06813262,gb,https://opencorporates.com/companies/gb/06813262
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,secretary,HANDLING SOLUTIONS (UK) LIMITED,04015824,gb,https://opencorporates.com/companies/gb/04015824
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,FURNITURE AT WORK LTD,06274200,gb,https://opencorporates.com/companies/gb/06274200
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,COMPUTALOK LIMITED,03201633,gb,https://opencorporates.com/companies/gb/03201633
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,MIPRO CONTROLS LIMITED,02854993,gb,https://opencorporates.com/companies/gb/02854993
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,LEEDS GRAND THEATRE AND OPERA HOUSE LIMITED,00978161,gb,https://opencorporates.com/companies/gb/00978161
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,BRAMHAM SPORTS AND LEISURE ASSOCIATION,07834304,gb,https://opencorporates.com/companies/gb/07834304
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,LEEDS GRAND THEATRE ENTERPRISES LIMITED,05519131,gb,https://opencorporates.com/companies/gb/05519131
Conservative Party,yorkshire-humber,John Michael Procter,JOHN MICHAEL PROCTER,director,NORTHERN BALLET THEATRE LIMITED,00947096,gb,https://opencorporates.com/companies/gb/00947096
Conservative Party,yorkshire-humber,John Michael Procter,MICHAEL JOHN PROCTER,director,PROCTER DEVELOPMENTS (BRADFORD) LIMITED,01011996,gb,https://opencorporates.com/companies/gb/01011996
Conservative Party,yorkshire-humber,John Michael Procter,MICHAEL JOHN PROCTER,director,CARLTON LANE MANAGEMENT COMPANY LIMITED,04037278,gb,https://opencorporates.com/companies/gb/04037278
Conservative Party,yorkshire-humber,John Michael Procter,MICHAEL JOHN PROCTER,director,WEIRSIDE MANAGEMENT COMPANY LIMITED,04280154,gb,https://opencorporates.com/companies/gb/04280154
Conservative Party,yorkshire-humber,John Michael Procter,MICHAEL JOHN PROCTER,director,PROCTER ESTATES LIMITED,00629270,gb,https://opencorporates.com/companies/gb/00629270
Conservative Party,yorkshire-humber,John Michael Procter,MICHAEL JOHN PROCTER,director,COLDSTONES MANAGEMENT COMPANY LIMITED,04639451,gb,https://opencorporates.com/companies/gb/04639451
Conservative Party,yorkshire-humber,John Michael Procter,MICHAEL JOHN PROCTER,director,PROCTER BROTHERS (BRADFORD) LIMITED,00935978,gb,https://opencorporates.com/companies/gb/00935978
Conservative Party,yorkshire-humber,John Michael Procter,MICHAEL JOHN PROCTER,director,LOCATION SUPPORT LIMITED,08938813,gb,https://opencorporates.com/companies/gb/08938813
Conservative Party,yorkshire-humber,John Michael Procter,MICHAEL JOHN PROCTER,director,WYG GROUP LIMITED,06595608,gb,https://opencorporates.com/companies/gb/06595608
Conservative Party,yorkshire-humber,Carolyn Abbott,CAROLYN ABBOTT,secretary,ELCO DESIGNS LIMITED,02460502,gb,https://opencorporates.com/companies/gb/02460502
Conservative Party,yorkshire-humber,Carolyn Abbott,CAROLYN ABBOTT,secretary,ABBAHART LIMITED,02796636,gb,https://opencorporates.com/companies/gb/02796636
Conservative Party,yorkshire-humber,Carolyn Abbott,CAROLYN ABBOTT,secretary,JAYLEY ENGINEERING LIMITED,03669932,gb,https://opencorporates.com/companies/gb/03669932
