Andrew Bell,ANDREW AXEXANDER GREGORY BELL,director,E-LINK SOFTWARE LIMITED,NI039977,gb,https://opencorporates.com/companies/gb/NI039977
Andrew Bell,ANDREW BELL,director,OVERAIR DATA LTD.,04783497,gb,https://opencorporates.com/companies/gb/04783497
Andrew Bell,ANDREW BELL,director,RED ROSE NW LIMITED,05904486,gb,https://opencorporates.com/companies/gb/05904486
Andrew Bell,ANDREW BELL,director,ELENCHUS LIMITED,04878945,gb,https://opencorporates.com/companies/gb/04878945
Andrew Bell,ANDREW BELL,director,DESIGNER RATTAN LIMITED,06567018,gb,https://opencorporates.com/companies/gb/06567018
Andrew Bell,ANDREW BELL,director,THE ITALIAN GOLD FIELDS LIMITED,04841521,gb,https://opencorporates.com/companies/gb/04841521
Andrew Bell,ANDREW BELL,director,SPORTS CLEAR-UP LIMITED,06971594,gb,https://opencorporates.com/companies/gb/06971594
Andrew Bell,ANDREW BELL,director,ABC ENGINEERING SCOTLAND LIMITED,SC154156,gb,https://opencorporates.com/companies/gb/SC154156
Deborah Claire Phillips,DEBORAH CLAIRE PHILLIPS,director,CARBERRY COMMUNICATIONS LIMITED,06977518,gb,https://opencorporates.com/companies/gb/06977518
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,PORTLAND INTERNATIONAL MANAGEMENT CONSULTANTS LIMITED,02292442,gb,https://opencorporates.com/companies/gb/02292442
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,COMPUTERS UK LIMITED,03553170,gb,https://opencorporates.com/companies/gb/03553170
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,MILLENNIUM CREATIVE SOLUTIONS LIMITED,03614048,gb,https://opencorporates.com/companies/gb/03614048
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,WJM ASSOCIATES INC. LIMITED,03654497,gb,https://opencorporates.com/companies/gb/03654497
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,ADVANCED SELLING PERFORMANCE LIMITED,04403920,gb,https://opencorporates.com/companies/gb/04403920
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,ALEXANDER TOBIAS & ASSOCIATES INTERNATIONAL LIMITED,03298202,gb,https://opencorporates.com/companies/gb/03298202
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,10-12 SPRINGFIELD ROAD (ALTRINCHAM) LIMITED,03186735,gb,https://opencorporates.com/companies/gb/03186735
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,DORIEMUS PLC,03877125,gb,https://opencorporates.com/companies/gb/03877125
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,WELL BEING BODY LIMITED,03395943,gb,https://opencorporates.com/companies/gb/03395943
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,LOYALTY PROGRAMMES LIMITED,03263292,gb,https://opencorporates.com/companies/gb/03263292
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,ACF DESIGN LIMITED,03166685,gb,https://opencorporates.com/companies/gb/03166685
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,CASA BONITA UK LIMITED,03452053,gb,https://opencorporates.com/companies/gb/03452053
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,PROPERTY DEVELOPMENT SERVICES LIMITED,03463575,gb,https://opencorporates.com/companies/gb/03463575
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,CATALOGUE CLAIMS LIMITED,03262969,gb,https://opencorporates.com/companies/gb/03262969
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,"ALEXANDER, TOBIAS AND ASSOCIATES LIMITED",01665698,gb,https://opencorporates.com/companies/gb/01665698
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,FLUDE FOUNDATION,03703272,gb,https://opencorporates.com/companies/gb/03703272
Royston Alexander Flude,ROYSTON ALEXANDER FLUDE,director,BRITISH ASSOCIATION FOR COUNSELLING AND PSYCHOTHERAPY,02175320,gb,https://opencorporates.com/companies/gb/02175320
Brendan Patrick Donnelly,BRENDAN PATRICK DONNELLY,director,THE PRO EURO CONSERVATIVE PARTY LIMITED,03632380,gb,https://opencorporates.com/companies/gb/03632380
Brendan Patrick Donnelly,BRENDAN PATRICK DONNELLY,secretary,FEDERAL TRUST FOR EDUCATION AND RESEARCH(THE),01269848,gb,https://opencorporates.com/companies/gb/01269848
Brendan Patrick Donnelly,BRENDAN PATRICK DONNELLY,secretary,ECON SOLUTIONS LTD,NI065685,gb,https://opencorporates.com/companies/gb/NI065685
Brendan Patrick Donnelly,BRENDAN PATRICK DONNELLY,director,EUROPEAN MOVEMENT OF THE UNITED KINGDOM LTD,00551817,gb,https://opencorporates.com/companies/gb/00551817
Brendan Patrick Donnelly,BRENDAN PATRICK DONNELLY,director,EUROPEAN EDUCATIONAL RESEARCH TRUST LIMITED(THE),00720249,gb,https://opencorporates.com/companies/gb/00720249
Patrick Burns,ADRIAN PATRICK BURNS,director,RAM ECO HOMES LIMITED,06062985,gb,https://opencorporates.com/companies/gb/06062985
Patrick Burns,ADRIAN PATRICK BURNS,director,RAM ROOFING LTD,07584300,gb,https://opencorporates.com/companies/gb/07584300
Patrick Burns,ANDREW PATRICK BURNS,director,ALBERT R.M. LIMITED,05011594,gb,https://opencorporates.com/companies/gb/05011594
Patrick Burns,ANTHONY PATRICK BURNS,secretary,KINGSFIELD ASSOCIATES LIMITED,02078490,gb,https://opencorporates.com/companies/gb/02078490
Patrick Burns,ANTHONY PATRICK BURNS,director,BURNS ASSOCIATES LIMITED,02689094,gb,https://opencorporates.com/companies/gb/02689094
Patrick Burns,ANTHONY PATRICK BURNS,director,BK BURNS LIMITED,04352176,gb,https://opencorporates.com/companies/gb/04352176
Patrick Burns,ANTHONY PATRICK BURNS,director,BURNS ASSOCIATES LIMITED,03081005,gb,https://opencorporates.com/companies/gb/03081005
Patrick Burns,BERNARD PATRICK BURNS,director,GAROTTA PRODUCTS LIMITED,00355918,gb,https://opencorporates.com/companies/gb/00355918
Patrick Burns,BERNARD PATRICK BURNS,director,SECTO COMPANY LIMITED,02193257,gb,https://opencorporates.com/companies/gb/02193257
Patrick Burns,BERNARD PATRICK BURNS,director,SINCLAIR PET ACCESSORIES LIMITED,03242850,gb,https://opencorporates.com/companies/gb/03242850
Patrick Burns,BERNARD PATRICK BURNS,director,SANGRAL LIMITED,01074843,gb,https://opencorporates.com/companies/gb/01074843
Patrick Burns,BERNARD PATRICK BURNS,director,UNO (AQUATIC) PRODUCTS LIMITED,01182835,gb,https://opencorporates.com/companies/gb/01182835
Patrick Burns,BERNARD PATRICK BURNS,director,CHURCHILL CHINA PLC,02709505,gb,https://opencorporates.com/companies/gb/02709505
Patrick Burns,BERNARD PATRICK BURNS,director,FYBA POT COMPANY LIMITED(THE),01827585,gb,https://opencorporates.com/companies/gb/01827585
Patrick Burns,BERNARD PATRICK BURNS,director,KING BRITISH AQUATICS LIMITED,01003665,gb,https://opencorporates.com/companies/gb/01003665
Patrick Burns,BERNARD PATRICK BURNS,director,EFG (HORTICULTURAL PRODUCTS) LIMITED,01786096,gb,https://opencorporates.com/companies/gb/01786096
Patrick Burns,BERNARD PATRICK BURNS,director,GAMMACROSS LIMITED,01150243,gb,https://opencorporates.com/companies/gb/01150243
Patrick Burns,BERNARD PATRICK BURNS,director,WOODPECKER (TRANSPORT) LIMITED,01296583,gb,https://opencorporates.com/companies/gb/01296583
Patrick Burns,BERNARD PATRICK BURNS,director,GOLDENGROW LIMITED,02036177,gb,https://opencorporates.com/companies/gb/02036177
Patrick Burns,BERNARD PATRICK BURNS,director,BARK PRODUCTS LIMITED,00993617,gb,https://opencorporates.com/companies/gb/00993617
Patrick Burns,BERNARD PATRICK BURNS,director,BARRACLOUGH'S FISH AND AQUARIUM SUPPLIES LIMITED,01007573,gb,https://opencorporates.com/companies/gb/01007573
Patrick Burns,BERNARD PATRICK BURNS,director,LINBOS LIMITED,00286011,gb,https://opencorporates.com/companies/gb/00286011
Patrick Burns,BERNARD PATRICK BURNS,director,WILLIAM SINCLAIR HORTICULTURE LIMITED,00007633,gb,https://opencorporates.com/companies/gb/00007633
Patrick Burns,BERNARD PATRICK BURNS,director,BLUEBIRD TOYS (UK) LIMITED,02314631,gb,https://opencorporates.com/companies/gb/02314631
Patrick Burns,BERNARD PATRICK BURNS,director,WOODPECKER PRODUCTS LIMITED,01732743,gb,https://opencorporates.com/companies/gb/01732743
Patrick Burns,BERNARD PATRICK BURNS,director,BOOTHBY & PENICUIK PEAT COMPANY LIMITED,SC066217,gb,https://opencorporates.com/companies/gb/SC066217
Patrick Burns,BERNARD PATRICK BURNS,director,POOLE POTTERY LIMITED,04558991,gb,https://opencorporates.com/companies/gb/04558991
Patrick Burns,BERNARD PATRICK BURNS,director,BARK PRODUCTS (SCOTLAND) LIMITED,SC092002,gb,https://opencorporates.com/companies/gb/SC092002
Patrick Burns,BERNARD PATRICK BURNS,director,SILVAPERL LIMITED,01326606,gb,https://opencorporates.com/companies/gb/01326606
Patrick Burns,BERNARD PATRICK BURNS,director,JOSEPH METCALF LIMITED,00221152,gb,https://opencorporates.com/companies/gb/00221152
Marlene Daniel
Gareth Griffiths,ANDREW GARETH GRIFFITHS,director,AGG TRANSPORT LIMITED,08231254,gb,https://opencorporates.com/companies/gb/08231254
Gareth Griffiths,ANDREW GARETH GRIFFITHS,director,TOP LINE 0307200 LIMITED,06138680,gb,https://opencorporates.com/companies/gb/06138680
Gareth Griffiths,DILLON GARETH GRIFFITHS,director,ALL-WAYS STAINLESS SERVICES LIMITED,06269192,gb,https://opencorporates.com/companies/gb/06269192
Gareth Griffiths,DYLAN GARETH GRIFFITHS,director,DYLAN GRIFFITHS LTD,07308010,gb,https://opencorporates.com/companies/gb/07308010
Gareth Griffiths,EVAN GARETH GRIFFITHS,director,TAI WGI LIMITED,05352831,gb,https://opencorporates.com/companies/gb/05352831
Gareth Griffiths,GARETH ALUN PHILLIPS GRIFFITHS,director,ANTALIS RALLYING LIMITED,03795287,gb,https://opencorporates.com/companies/gb/03795287
Gareth Griffiths,GARETH ALUN PHILLIPS GRIFFITHS,director,FIRST CHOICE MOBILES LIMITED,03696172,gb,https://opencorporates.com/companies/gb/03696172
Gareth Griffiths,GARETH BRANDON GRIFFITHS,director,MERLIN FUTURES LIMITED,03827640,gb,https://opencorporates.com/companies/gb/03827640
Gareth Griffiths,GARETH CHARLES GRIFFITHS,director,G.C. GRIFFITHS & SON LIMITED,02730186,gb,https://opencorporates.com/companies/gb/02730186
Gareth Griffiths,GARETH CHARLES GRIFFITHS,secretary,G.C. GRIFFITHS & SON LIMITED,02730186,gb,https://opencorporates.com/companies/gb/02730186
Gareth Griffiths,GARETH DAVID GRIFFITHS,director,SAN GRIFF LOGISTICS LIMITED,06279450,gb,https://opencorporates.com/companies/gb/06279450
Gareth Griffiths,GARETH DAVID GRIFFITHS,director,TINSLEY WORKS LIMITED,07451922,gb,https://opencorporates.com/companies/gb/07451922
Gareth Griffiths,GARETH DAVID GRIFFITHS,director,GAAC 228 LIMITED,06119501,gb,https://opencorporates.com/companies/gb/06119501
Gareth Griffiths,GARETH DAVID GRIFFITHS,secretary,STEPPING STONE MEDIA LIMITED,05232366,gb,https://opencorporates.com/companies/gb/05232366
Gareth Griffiths,GARETH DAVID GRIFFITHS,director,SOUTH YORKSHIRE TRANSPORT TRUST LIMITED,06125895,gb,https://opencorporates.com/companies/gb/06125895
Gareth Griffiths,GARETH DEAN GRIFFITHS,director,NRG CLOTHING LIMITED,04926670,gb,https://opencorporates.com/companies/gb/04926670
Gareth Griffiths,GARETH DEAN GRIFFITHS,secretary,ANSOM MOORE LIMITED,03373908,gb,https://opencorporates.com/companies/gb/03373908
Gareth Griffiths,GARETH DEAN GRIFFITHS,director,ANSOM MOORE LIMITED,03373908,gb,https://opencorporates.com/companies/gb/03373908
Gareth Griffiths,GARETH EDWARD GRIFFITHS,secretary,HAUNTED HOUSE PUBLISHING LTD,06308725,gb,https://opencorporates.com/companies/gb/06308725
Gareth Griffiths,GARETH EDWARD GRIFFITHS,director,ALMA HOUSE (MOUNTFIELDS) LIMITED,06492183,gb,https://opencorporates.com/companies/gb/06492183
Gareth Griffiths,GARETH EDWARD GRIFFITHS,director,SOURCE DESIGN LIMITED,06437875,gb,https://opencorporates.com/companies/gb/06437875
Gareth Griffiths,GARETH EDWARD GRIFFITHS,director,CLIFTON MORTGAGE SOLUTIONS LTD,06311245,gb,https://opencorporates.com/companies/gb/06311245
Gareth Griffiths,GARETH EDWARD GRIFFITHS,secretary,CLIFTON MORTGAGE SOLUTIONS LTD,06311245,gb,https://opencorporates.com/companies/gb/06311245
Gareth Griffiths,GARETH EIFION GRIFFITHS,director,VICTORIA FLATS MANAGEMENT LIMITED,02944953,gb,https://opencorporates.com/companies/gb/02944953
Gareth Griffiths,GARETH FON GRIFFITHS,director,DATBLYGIADAU FON DEVELOPMENTS LIMITED,05929961,gb,https://opencorporates.com/companies/gb/05929961
Gareth Griffiths,GARETH GRIFFITHS,secretary,NEWCHURCH BUSINESS CONSULTANTS LTD.,03790398,gb,https://opencorporates.com/companies/gb/03790398
Gareth Griffiths,GARETH GRIFFITHS,director,APEX BUSINESS PLANNING LIMITED,07043239,gb,https://opencorporates.com/companies/gb/07043239
Gareth Griffiths,GARETH GRIFFITHS,director,GARETH GRIFFITHS LIMITED,07588072,gb,https://opencorporates.com/companies/gb/07588072
Gareth Griffiths,GARETH GRIFFITHS,director,HIGHFLY MEDIA LIMITED,06961763,gb,https://opencorporates.com/companies/gb/06961763
Gareth Griffiths,GARETH GRIFFITHS,director,MULTISTREAM SYSTEMS LIMITED,03279508,gb,https://opencorporates.com/companies/gb/03279508
Munpreet Bhathal
Sharon Greenfield,SHARON LESLEY GREENFIELD,secretary,C N HOLDINGS LIMITED,04248694,gb,https://opencorporates.com/companies/gb/04248694
Sharon Greenfield,SHARON RUTH GREENFIELD,secretary,GREENFIELDS CATERING LIMITED,05524842,gb,https://opencorporates.com/companies/gb/05524842
Eddie Yeoman
Fred Atkins
Jean Atkins,BILLIE JEAN ATKINS,director,ATKINS CONTRACTORS LIMITED,05290021,gb,https://opencorporates.com/companies/gb/05290021
Jean Atkins,BILLIE JEAN ATKINS,director,NBA DEVELOPMENTS LIMITED,05290009,gb,https://opencorporates.com/companies/gb/05290009
Jean Atkins,ELIZABETH JEAN ATKINS,secretary,TILLYER SCANNER SUPPORT LIMITED,03207485,gb,https://opencorporates.com/companies/gb/03207485
Jean Atkins,GERALDINE JEAN ATKINS CHILD,director,BIRCHER COURT RESIDENTS COMPANY LIMITED,01731244,gb,https://opencorporates.com/companies/gb/01731244
Jean Atkins,GERALDINE JEAN ATKINS CHILD,director,BIRCHER COURT RESIDENTS COMPANY LIMITED,01731244,gb,https://opencorporates.com/companies/gb/01731244
Jean Atkins,HELEN JEAN ATKINS,director,BLUE DOG COURIERS LTD,05014637,gb,https://opencorporates.com/companies/gb/05014637
Jean Atkins,JEAN ATKINS,secretary,INDEPENDENT COMPUTER CARE SERVICES LIMITED,01633832,gb,https://opencorporates.com/companies/gb/01633832
Jean Atkins,JEAN ATKINS,secretary,E.B.C. CARPET SERVICES LIMITED,01907730,gb,https://opencorporates.com/companies/gb/01907730
Jean Atkins,JEAN ATKINS,secretary,LONDON INDEPENDENT HOLDINGS LIMITED,01593794,gb,https://opencorporates.com/companies/gb/01593794
Jean Atkins,JEAN ATKINS,secretary,GSF GB LIMITED,04021720,gb,https://opencorporates.com/companies/gb/04021720
Jean Atkins,JEAN ATKINS,secretary,GSF (UK) LIMITED,06544242,gb,https://opencorporates.com/companies/gb/06544242
Jean Atkins,JEAN ATKINS,director,DIDSBURY GATE MANAGEMENT COMPANY LIMITED,06883847,gb,https://opencorporates.com/companies/gb/06883847
Jean Atkins,JEAN ATKINS,secretary,GSF (LONDON) LTD,01513016,gb,https://opencorporates.com/companies/gb/01513016
Jean Atkins,JEAN ATKINS,director,WALMER PLACE ESTATE COMPANY LIMITED,02166501,gb,https://opencorporates.com/companies/gb/02166501
Jean Atkins,JEAN ATKINS,secretary,GSF SANDYLIGHT LIMITED,02193983,gb,https://opencorporates.com/companies/gb/02193983
Jean Atkins,JEAN ATKINS,secretary,MS ACTION LIMITED,02366411,gb,https://opencorporates.com/companies/gb/02366411
Jean Atkins,JEAN ATKINS,director,MS ACTION LIMITED,02366411,gb,https://opencorporates.com/companies/gb/02366411
Jean Atkins,JEAN ELLEN ATKINS,secretary,PARAMOUNT CONSTRUCTION (UK) LIMITED,04746803,gb,https://opencorporates.com/companies/gb/04746803
Jean Atkins,JEAN GLADYS ATKINS,director,ROWLEY BANK HOUSE LIMITED,01018668,gb,https://opencorporates.com/companies/gb/01018668
Jean Atkins,JEAN GLADYS ATKINS,secretary,ROWLEY BANK HOUSE LIMITED,01018668,gb,https://opencorporates.com/companies/gb/01018668
Jean Atkins,JEAN IVY ATKINS,secretary,DAMEWEX LIMITED,02049160,gb,https://opencorporates.com/companies/gb/02049160
Jean Atkins,JEAN MARGERY ATKINS,director,TAYLORS CLOSE LIMITED,01557547,gb,https://opencorporates.com/companies/gb/01557547
Jean Atkins,JEAN MARY ATKINS,secretary,SENTREWARD ENTERPRISES LIMITED,02834926,gb,https://opencorporates.com/companies/gb/02834926
Jean Atkins,JEAN MARY ATKINS,secretary,ZERO D LIMITED,05979846,gb,https://opencorporates.com/companies/gb/05979846
Jean Atkins,JEAN MARY ATKINS,secretary,GVA TECHNICAL LIMITED,02625844,gb,https://opencorporates.com/companies/gb/02625844
Jean Atkins,JEAN MARY ATKINS,secretary,LIFEISNOT LIMITED,03165390,gb,https://opencorporates.com/companies/gb/03165390
Jean Atkins,JEAN PRISCILA ATKINS,director,SPIRE HOMES (LG) LIMITED,04043921,gb,https://opencorporates.com/companies/gb/04043921
Jean Atkins,JEAN SUSAN ATKINS,director,THE POTTERELLS MANAGEMENT COMPANY LIMITED,03637760,gb,https://opencorporates.com/companies/gb/03637760
Jean Atkins,JEAN SUSAN ATKINS,director,GLADEDALE (HOME COUNTIES) LIMITED,02251473,gb,https://opencorporates.com/companies/gb/02251473
Jean Atkins,JEAN SUSAN ATKINS,director,RELAND (RISSINGTON) LIMITED,03198616,gb,https://opencorporates.com/companies/gb/03198616
Vanessa Helen Hudson
Alexander Leslie Bourke,ALEXANDER LESLIE BOURKE,director,ANIMATED SYSTEMS LIMITED,02875788,gb,https://opencorporates.com/companies/gb/02875788
Alexander Leslie Bourke,ALEXANDER LESLIE BOURKE,director,VEGETARIAN GUIDES LIMITED,03390669,gb,https://opencorporates.com/companies/gb/03390669
Alexander Leslie Bourke,ALEXANDER LESLIE BOURKE,secretary,VEGETARIAN GUIDES LIMITED,03390669,gb,https://opencorporates.com/companies/gb/03390669
Alexander Leslie Bourke,ALEXANDER LESLIE BOURKE,director,THE VEGAN SOCIETY,01468880,gb,https://opencorporates.com/companies/gb/01468880
Kirsteen Williamson-Guinn,KIRSTEEN WILLIAMSON GUINN,secretary,HOLIDAY HUT LIMITED,05123319,gb,https://opencorporates.com/companies/gb/05123319
